date,open,high,low,close,volume
2026-06-17 06:13:38,1970.36,1970.37,1969.94,1970.0,128
2026-06-17 06:14:38,1970.0,1970.06,1969.69,1969.7,199
2026-06-17 06:15:38,1969.7,1969.79,1968.82,1968.95,143
2026-06-17 06:16:38,1968.95,1969.14,1968.94,1969.11,243
2026-06-17 06:17:38,1969.11,1969.16,1968.5,1968.59,753
2026-06-17 06:18:38,1968.59,1968.67,1968.58,1968.66,208
2026-06-17 06:19:38,1968.66,1969.64,1968.54,1969.54,604
2026-06-17 06:20:38,1969.54,1970.17,1969.48,1970.13,331
2026-06-17 06:21:38,1970.13,1970.17,1968.35,1968.46,866
2026-06-17 06:22:38,1968.46,1968.49,1967.95,1968.02,257
2026-06-17 06:23:38,1968.02,1968.04,1966.97,1967.09,646
2026-06-17 06:24:38,1967.09,1967.1,1966.91,1966.92,876
2026-06-17 06:25:38,1966.92,1967.01,1966.44,1966.49,523
2026-06-17 06:26:38,1966.49,1966.68,1966.47,1966.66,181
2026-06-17 06:27:38,1966.66,1966.87,1966.64,1966.87,219
2026-06-17 06:28:38,1966.87,1967.51,1966.79,1967.51,683
2026-06-17 06:29:38,1967.51,1967.66,1966.28,1966.29,648
2026-06-17 06:30:38,1966.29,1966.68,1966.25,1966.64,905
2026-06-17 06:31:38,1966.64,1966.64,1966.27,1966.33,540
2026-06-17 06:32:38,1966.33,1966.56,1966.31,1966.52,457
2026-06-17 06:33:38,1966.52,1967.06,1966.43,1967.05,813
2026-06-17 06:34:38,1967.05,1967.33,1967.03,1967.31,141
2026-06-17 06:35:38,1967.31,1967.32,1967.31,1967.32,862
2026-06-17 06:36:38,1967.32,1967.35,1966.95,1966.99,268
2026-06-17 06:37:38,1966.99,1967.2,1966.96,1967.18,860
2026-06-17 06:38:38,1967.18,1967.37,1967.15,1967.35,194
2026-06-17 06:39:38,1967.35,1967.35,1967.12,1967.12,892
2026-06-17 06:40:38,1967.12,1967.13,1966.99,1967.01,637
2026-06-17 06:41:38,1967.01,1967.01,1967.01,1967.01,862
2026-06-17 06:42:38,1967.01,1967.02,1965.16,1965.46,748
2026-06-17 06:43:38,1965.46,1965.75,1965.44,1965.71,782
2026-06-17 06:44:38,1965.71,1965.72,1965.1,1965.15,108
2026-06-17 06:45:38,1965.15,1965.16,1964.66,1964.73,153
2026-06-17 06:46:38,1964.73,1964.89,1963.62,1963.8,708
2026-06-17 06:47:38,1963.8,1963.85,1963.17,1963.24,701
2026-06-17 06:48:38,1963.24,1963.37,1962.0,1962.08,901
2026-06-17 06:49:38,1962.08,1962.09,1962.03,1962.03,734
2026-06-17 06:50:38,1962.03,1962.16,1961.13,1961.24,111
2026-06-17 06:51:38,1961.24,1961.26,1960.66,1960.75,686
2026-06-17 06:52:38,1960.75,1960.81,1959.56,1959.75,766
2026-06-17 06:53:38,1959.75,1959.78,1958.81,1958.96,565
2026-06-17 06:54:38,1958.96,1959.21,1957.45,1957.55,874
2026-06-17 06:55:38,1957.55,1957.58,1957.3,1957.34,911
2026-06-17 06:56:38,1957.34,1958.1,1957.27,1958.05,878
2026-06-17 06:57:38,1958.05,1958.13,1957.57,1957.57,803
2026-06-17 06:58:38,1957.57,1958.96,1957.49,1958.9,543
2026-06-17 06:59:38,1958.9,1960.15,1958.83,1960.03,257
2026-06-17 07:00:38,1960.03,1960.44,1957.13,1957.35,555
2026-06-17 07:01:38,1957.35,1958.16,1957.34,1958.06,854
2026-06-17 07:02:38,1958.06,1958.37,1958.03,1958.32,972
2026-06-17 07:03:38,1958.32,1958.44,1956.27,1956.51,306
2026-06-17 07:04:38,1956.51,1958.72,1956.49,1958.67,363
2026-06-17 07:05:38,1958.67,1959.81,1958.46,1959.75,362
2026-06-17 07:06:38,1959.75,1959.93,1957.61,1957.65,334
2026-06-17 07:07:38,1957.65,1957.77,1957.65,1957.75,431
2026-06-17 07:08:38,1957.75,1957.75,1957.08,1957.18,801
2026-06-17 07:09:38,1957.18,1957.21,1957.01,1957.03,573
2026-06-17 07:10:38,1957.03,1957.06,1956.42,1956.49,980
2026-06-17 07:11:38,1956.49,1956.49,1956.33,1956.36,736
2026-06-17 07:12:38,1956.36,1956.58,1953.86,1953.87,568
2026-06-17 07:13:38,1953.87,1953.91,1953.87,1953.9,419
2026-06-17 07:14:38,1953.9,1954.34,1953.83,1954.27,950
2026-06-17 07:15:38,1954.27,1954.76,1954.22,1954.71,736
2026-06-17 07:16:38,1954.71,1956.5,1954.48,1956.36,209
2026-06-17 07:17:38,1956.36,1957.23,1956.28,1957.1,128
2026-06-17 07:18:38,1957.1,1957.19,1956.55,1956.62,472
2026-06-17 07:19:38,1956.62,1956.74,1955.05,1955.28,244
2026-06-17 07:20:38,1955.28,1957.24,1955.28,1957.2,382
2026-06-17 07:21:38,1957.2,1957.2,1956.81,1956.83,399
2026-06-17 07:22:38,1956.83,1956.83,1956.29,1956.35,611
2026-06-17 07:23:38,1956.35,1956.61,1956.31,1956.56,102
2026-06-17 07:24:38,1956.56,1956.69,1955.7,1955.76,157
2026-06-17 07:25:38,1955.76,1955.86,1954.64,1954.77,774
2026-06-17 07:26:38,1954.77,1954.82,1953.56,1953.64,377
2026-06-17 07:27:38,1953.64,1953.7,1952.8,1952.87,475
2026-06-17 07:28:38,1952.87,1954.78,1952.72,1954.51,366
2026-06-17 07:29:38,1954.51,1955.08,1954.43,1955.03,152
2026-06-17 07:30:38,1955.03,1955.49,1955.03,1955.45,126
2026-06-17 07:31:38,1955.45,1955.67,1953.69,1953.96,225
2026-06-17 07:32:38,1953.96,1954.97,1953.87,1954.85,200
2026-06-17 07:33:38,1954.85,1956.12,1954.63,1956.0,568
2026-06-17 07:34:38,1956.0,1957.91,1955.84,1957.59,204
2026-06-17 07:35:38,1957.59,1957.75,1956.13,1956.31,521
2026-06-17 07:36:38,1956.31,1956.31,1956.19,1956.2,173
2026-06-17 07:37:38,1956.2,1957.44,1956.17,1957.24,579
2026-06-17 07:38:38,1957.24,1957.97,1957.12,1957.9,664
2026-06-17 07:39:38,1957.9,1957.92,1957.7,1957.72,876
2026-06-17 07:40:38,1957.72,1957.76,1956.43,1956.64,153
2026-06-17 07:41:38,1956.64,1957.89,1956.63,1957.87,191
2026-06-17 07:42:38,1957.87,1958.73,1957.78,1958.72,293
2026-06-17 07:43:38,1958.72,1958.74,1958.56,1958.57,387
2026-06-17 07:44:38,1958.57,1959.74,1958.5,1959.68,816
2026-06-17 07:45:38,1959.68,1959.92,1958.2,1958.21,729
2026-06-17 07:46:38,1958.21,1958.8,1958.13,1958.75,934
2026-06-17 07:47:38,1958.75,1958.76,1958.36,1958.41,514
2026-06-17 07:48:38,1958.41,1960.01,1958.18,1959.99,362
2026-06-17 07:49:38,1959.99,1960.24,1957.93,1958.24,100
2026-06-17 07:50:38,1958.24,1958.25,1958.1,1958.12,288
2026-06-17 07:51:38,1958.12,1958.25,1957.13,1957.27,197
2026-06-17 07:52:38,1957.27,1957.27,1957.27,1957.27,412
2026-06-17 07:53:38,1957.27,1957.39,1957.26,1957.37,605
2026-06-17 07:54:38,1957.37,1958.25,1957.28,1958.12,916
2026-06-17 07:55:38,1958.12,1958.33,1956.8,1956.96,729
2026-06-17 07:56:38,1956.96,1957.33,1956.95,1957.27,485
2026-06-17 07:57:38,1957.27,1958.04,1957.14,1957.93,509
2026-06-17 07:58:38,1957.93,1958.13,1956.44,1956.67,714
2026-06-17 07:59:38,1956.67,1957.38,1956.55,1957.27,678
2026-06-17 08:00:38,1957.27,1957.51,1955.85,1955.91,321
2026-06-17 08:01:38,1955.91,1955.94,1955.56,1955.6,362
2026-06-17 08:02:38,1955.6,1955.83,1954.12,1954.35,452
2026-06-17 08:03:38,1954.35,1956.32,1954.22,1956.09,472
2026-06-17 08:04:38,1956.09,1956.12,1955.52,1955.55,512
2026-06-17 08:05:38,1955.55,1956.83,1955.46,1956.65,788
2026-06-17 08:06:38,1956.65,1957.51,1956.57,1957.51,814
2026-06-17 08:07:38,1957.51,1957.57,1957.01,1957.09,609
2026-06-17 08:08:38,1957.09,1959.68,1956.65,1959.32,735
2026-06-17 08:09:38,1959.32,1959.36,1958.79,1958.85,817
2026-06-17 08:10:38,1958.85,1958.95,1958.83,1958.94,344
2026-06-17 08:11:38,1958.94,1958.99,1958.38,1958.46,366
2026-06-17 08:12:38,1958.46,1960.03,1958.3,1960.0,575
2026-06-17 08:13:38,1960.0,1960.16,1959.97,1960.14,948
2026-06-17 08:14:38,1960.14,1960.22,1959.5,1959.56,245
2026-06-17 08:15:38,1959.56,1961.07,1959.39,1960.88,742
2026-06-17 08:16:38,1960.88,1961.03,1958.88,1959.13,229
2026-06-17 08:17:38,1959.13,1959.18,1958.85,1958.85,821
2026-06-17 08:18:38,1958.85,1958.86,1958.54,1958.57,924
2026-06-17 08:19:38,1958.57,1958.64,1957.02,1957.26,484
2026-06-17 08:20:38,1957.26,1957.72,1957.22,1957.67,440
2026-06-17 08:21:38,1957.67,1958.49,1957.63,1958.39,810
2026-06-17 08:22:38,1958.39,1958.56,1957.19,1957.37,245
2026-06-17 08:23:38,1957.37,1958.19,1957.37,1958.16,883
2026-06-17 08:24:38,1958.16,1958.18,1957.73,1957.76,501
2026-06-17 08:25:38,1957.76,1957.83,1957.31,1957.36,574
2026-06-17 08:26:38,1957.36,1958.35,1957.31,1958.29,661
2026-06-17 08:27:38,1958.29,1959.24,1958.2,1959.15,475
2026-06-17 08:28:38,1959.15,1959.16,1959.05,1959.06,342
2026-06-17 08:29:38,1959.06,1959.39,1959.02,1959.35,746
2026-06-17 08:30:38,1959.35,1960.45,1959.34,1960.39,829
2026-06-17 08:31:38,1960.39,1960.8,1960.36,1960.79,156
2026-06-17 08:32:38,1960.79,1960.86,1960.09,1960.17,254
2026-06-17 08:33:38,1960.17,1960.86,1960.07,1960.8,934
2026-06-17 08:34:38,1960.8,1960.84,1960.61,1960.64,385
2026-06-17 08:35:38,1960.64,1960.65,1960.51,1960.53,550
2026-06-17 08:36:38,1960.53,1960.64,1960.51,1960.63,178
2026-06-17 08:37:38,1960.63,1960.76,1958.75,1958.86,289
2026-06-17 08:38:38,1958.86,1958.9,1957.53,1957.68,927
2026-06-17 08:39:38,1957.68,1957.74,1955.54,1955.84,974
2026-06-17 08:40:38,1955.84,1955.95,1955.84,1955.94,641
2026-06-17 08:41:38,1955.94,1955.97,1955.69,1955.73,964
2026-06-17 08:42:38,1955.73,1957.27,1955.43,1957.22,452
2026-06-17 08:43:38,1957.22,1957.82,1957.14,1957.76,456
2026-06-17 08:44:38,1957.76,1959.45,1957.6,1959.4,569
2026-06-17 08:45:38,1959.4,1959.42,1958.92,1958.96,376
2026-06-17 08:46:38,1958.96,1959.1,1957.54,1957.6,148
2026-06-17 08:47:38,1957.6,1958.27,1957.59,1958.22,879
2026-06-17 08:48:38,1958.22,1959.48,1958.0,1959.44,530
2026-06-17 08:49:38,1959.44,1960.88,1959.35,1960.67,466
2026-06-17 08:50:38,1960.67,1960.73,1959.74,1959.89,723
2026-06-17 08:51:38,1959.89,1959.92,1959.16,1959.2,307
2026-06-17 08:52:38,1959.2,1959.27,1958.64,1958.65,448
2026-06-17 08:53:38,1958.65,1958.67,1957.22,1957.25,213
2026-06-17 08:54:38,1957.25,1958.26,1957.13,1958.12,158
2026-06-17 08:55:38,1958.12,1958.29,1956.51,1956.66,533
2026-06-17 08:56:38,1956.66,1956.71,1955.94,1955.95,768
2026-06-17 08:57:38,1955.95,1956.81,1955.85,1956.81,415
2026-06-17 08:58:38,1956.81,1956.93,1955.83,1955.98,428
2026-06-17 08:59:38,1955.98,1956.06,1954.92,1954.99,264
2026-06-17 09:00:38,1954.99,1955.09,1954.99,1955.08,672
2026-06-17 09:01:38,1955.08,1955.16,1954.54,1954.57,930
2026-06-17 09:02:38,1954.57,1955.14,1954.49,1955.07,176
2026-06-17 09:03:38,1955.07,1956.51,1955.06,1956.3,945
2026-06-17 09:04:38,1956.3,1956.63,1956.26,1956.63,724
2026-06-17 09:05:38,1956.63,1956.64,1956.06,1956.14,864
2026-06-17 09:06:38,1956.14,1957.57,1956.1,1957.42,113
2026-06-17 09:07:38,1957.42,1957.95,1957.35,1957.89,490
2026-06-17 09:08:38,1957.89,1959.74,1957.55,1959.69,590
2026-06-17 09:09:38,1959.69,1960.46,1959.62,1960.34,367
2026-06-17 09:10:38,1960.34,1960.56,1960.31,1960.52,467
2026-06-17 09:11:38,1960.52,1960.87,1958.34,1958.53,841
2026-06-17 09:12:38,1958.53,1960.22,1958.3,1959.98,749
2026-06-17 09:13:38,1959.98,1959.99,1959.63,1959.68,548
2026-06-17 09:14:38,1959.68,1960.74,1959.65,1960.71,243
2026-06-17 09:15:38,1960.71,1961.58,1960.57,1961.55,353
2026-06-17 09:16:38,1961.55,1962.7,1961.45,1962.54,758
2026-06-17 09:17:38,1962.54,1962.8,1961.04,1961.05,977
2026-06-17 09:18:38,1961.05,1961.2,1959.8,1959.9,665
2026-06-17 09:19:38,1959.9,1959.97,1959.9,1959.96,750
2026-06-17 09:20:38,1959.96,1960.05,1958.81,1958.94,284
2026-06-17 09:21:38,1958.94,1959.36,1958.89,1959.35,618
2026-06-17 09:22:38,1959.35,1959.35,1959.34,1959.34,552
2026-06-17 09:23:38,1959.34,1959.37,1958.91,1958.97,982
2026-06-17 09:24:38,1958.97,1959.46,1958.9,1959.38,242
2026-06-17 09:25:38,1959.38,1959.51,1957.87,1958.05,334
2026-06-17 09:26:38,1958.05,1958.06,1956.45,1956.49,496
2026-06-17 09:27:38,1956.49,1957.46,1956.32,1957.44,905
2026-06-17 09:28:38,1957.44,1957.57,1956.58,1956.69,196
2026-06-17 09:29:38,1956.69,1956.89,1955.6,1955.67,626
2026-06-17 09:30:38,1955.67,1955.69,1955.49,1955.52,779
2026-06-17 09:31:38,1955.52,1955.56,1955.15,1955.15,895
2026-06-17 09:32:38,1955.15,1957.34,1955.14,1957.13,927
2026-06-17 09:33:38,1957.13,1958.41,1956.95,1958.22,155
2026-06-17 09:34:38,1958.22,1958.23,1958.21,1958.21,909
2026-06-17 09:35:38,1958.21,1958.29,1955.58,1956.01,291
2026-06-17 09:36:38,1956.01,1956.07,1954.27,1954.47,318
2026-06-17 09:37:38,1954.47,1954.5,1954.47,1954.5,545
2026-06-17 09:38:38,1954.5,1954.51,1954.27,1954.3,108
2026-06-17 09:39:38,1954.3,1954.39,1954.3,1954.39,584
2026-06-17 09:40:38,1954.39,1954.65,1954.37,1954.64,320
2026-06-17 09:41:38,1954.64,1955.37,1954.57,1955.36,812
2026-06-17 09:42:38,1955.36,1957.38,1955.01,1957.35,620
2026-06-17 09:43:38,1957.35,1957.98,1957.23,1957.98,679
2026-06-17 09:44:38,1957.98,1960.73,1957.97,1960.68,145
2026-06-17 09:45:38,1960.68,1962.38,1960.59,1962.22,578
2026-06-17 09:46:38,1962.22,1963.85,1962.22,1963.7,354
2026-06-17 09:47:38,1963.7,1964.5,1963.64,1964.41,300
2026-06-17 09:48:38,1964.41,1964.46,1964.01,1964.07,311
2026-06-17 09:49:38,1964.07,1964.73,1963.99,1964.62,356
2026-06-17 09:50:38,1964.62,1964.7,1963.69,1963.76,866
2026-06-17 09:51:38,1963.76,1964.26,1963.67,1964.24,687
2026-06-17 09:52:38,1964.24,1965.93,1964.07,1965.65,839
2026-06-17 09:53:38,1965.65,1965.75,1965.13,1965.14,791
2026-06-17 09:54:38,1965.14,1966.39,1965.07,1966.19,683
2026-06-17 09:55:38,1966.19,1967.98,1966.0,1967.71,834
2026-06-17 09:56:38,1967.71,1968.12,1967.7,1968.09,487
2026-06-17 09:57:38,1968.09,1968.22,1967.05,1967.13,816
2026-06-17 09:58:38,1967.13,1967.71,1967.05,1967.71,684
2026-06-17 09:59:38,1967.71,1967.87,1967.68,1967.85,707
2026-06-17 10:00:38,1967.85,1968.14,1967.8,1968.12,772
2026-06-17 10:01:38,1968.12,1970.1,1967.79,1969.8,957
2026-06-17 10:02:38,1969.8,1969.84,1969.18,1969.23,198
2026-06-17 10:03:38,1969.23,1969.77,1969.16,1969.73,699
2026-06-17 10:04:38,1969.73,1969.78,1969.42,1969.43,374
2026-06-17 10:05:38,1969.43,1969.83,1967.06,1967.4,531
2026-06-17 10:06:38,1967.4,1967.54,1966.59,1966.64,807
2026-06-17 10:07:38,1966.64,1967.42,1966.62,1967.35,345
2026-06-17 10:08:38,1967.35,1967.41,1966.57,1966.67,165
2026-06-17 10:09:38,1966.67,1968.1,1966.48,1967.94,260
2026-06-17 10:10:38,1967.94,1968.99,1967.76,1968.88,649
2026-06-17 10:11:38,1968.88,1970.43,1968.67,1970.33,924
2026-06-17 10:12:38,1970.33,1971.03,1970.21,1971.03,296
2026-06-17 10:13:38,1971.03,1972.38,1970.82,1972.19,946
2026-06-17 10:14:38,1972.19,1972.2,1972.05,1972.07,451
2026-06-17 10:15:38,1972.07,1972.19,1971.14,1971.22,832
2026-06-17 10:16:38,1971.22,1971.5,1969.34,1969.35,667
2026-06-17 10:17:38,1969.35,1969.59,1967.68,1967.85,897
2026-06-17 10:18:38,1967.85,1968.16,1965.4,1965.64,779
2026-06-17 10:19:38,1965.64,1965.65,1965.52,1965.54,588
2026-06-17 10:20:38,1965.54,1965.65,1964.71,1964.76,389
2026-06-17 10:21:38,1964.76,1966.13,1964.63,1966.01,632
2026-06-17 10:22:38,1966.01,1966.16,1964.99,1965.01,799
2026-06-17 10:23:38,1965.01,1967.01,1964.86,1966.89,308
2026-06-17 10:24:38,1966.89,1967.74,1966.82,1967.6,996
2026-06-17 10:25:38,1967.6,1967.75,1966.11,1966.13,914
2026-06-17 10:26:38,1966.13,1966.13,1966.09,1966.09,648
2026-06-17 10:27:38,1966.09,1967.11,1965.91,1967.0,845
2026-06-17 10:28:38,1967.0,1967.14,1966.23,1966.31,284
2026-06-17 10:29:38,1966.31,1968.44,1966.31,1968.16,554
2026-06-17 10:30:38,1968.16,1968.21,1968.15,1968.21,237
2026-06-17 10:31:38,1968.21,1968.29,1966.81,1967.04,316
2026-06-17 10:32:38,1967.04,1967.92,1967.02,1967.9,554
2026-06-17 10:33:38,1967.9,1968.09,1966.54,1966.56,871
2026-06-17 10:34:38,1966.56,1967.88,1966.33,1967.7,942
2026-06-17 10:35:38,1967.7,1967.87,1966.53,1966.56,382
2026-06-17 10:36:38,1966.56,1966.6,1964.79,1964.94,596
2026-06-17 10:37:38,1964.94,1964.94,1964.14,1964.21,565
2026-06-17 10:38:38,1964.21,1966.42,1963.94,1966.1,171
2026-06-17 10:39:38,1966.1,1966.11,1965.41,1965.47,985
2026-06-17 10:40:38,1965.47,1965.57,1964.34,1964.49,714
2026-06-17 10:41:38,1964.49,1964.54,1964.04,1964.11,254
2026-06-17 10:42:38,1964.11,1964.65,1964.01,1964.62,802
2026-06-17 10:43:38,1964.62,1965.17,1964.57,1965.13,419
2026-06-17 10:44:38,1965.13,1965.22,1963.25,1963.47,800
2026-06-17 10:45:38,1963.47,1963.52,1962.86,1962.95,509
2026-06-17 10:46:38,1962.95,1963.71,1962.93,1963.69,525
2026-06-17 10:47:38,1963.69,1964.12,1963.62,1964.07,168
2026-06-17 10:48:38,1964.07,1964.41,1964.04,1964.36,929
2026-06-17 10:49:38,1964.36,1964.61,1964.32,1964.58,791
2026-06-17 10:50:38,1964.58,1964.61,1964.17,1964.21,429
2026-06-17 10:51:38,1964.21,1964.23,1963.55,1963.62,915
2026-06-17 10:52:38,1963.62,1963.75,1962.89,1962.9,171
2026-06-17 10:53:38,1962.9,1962.92,1962.06,1962.12,628
2026-06-17 10:54:38,1962.12,1962.21,1961.22,1961.31,404
2026-06-17 10:55:38,1961.31,1962.23,1961.29,1962.17,366
2026-06-17 10:56:38,1962.17,1962.73,1962.12,1962.72,240
2026-06-17 10:57:38,1962.72,1962.93,1961.26,1961.26,599
2026-06-17 10:58:38,1961.26,1961.27,1961.09,1961.09,882
2026-06-17 10:59:38,1961.09,1961.17,1960.36,1960.44,526
2026-06-17 11:00:38,1960.44,1960.77,1960.39,1960.75,320
2026-06-17 11:01:38,1960.75,1960.99,1958.85,1959.15,864
2026-06-17 11:02:38,1959.15,1959.3,1958.02,1958.2,727
2026-06-17 11:03:38,1958.2,1958.62,1958.15,1958.56,951
2026-06-17 11:04:38,1958.56,1958.79,1958.56,1958.77,109
2026-06-17 11:05:38,1958.77,1958.96,1956.42,1956.59,925
2026-06-17 11:06:38,1956.59,1958.23,1956.33,1958.12,912
2026-06-17 11:07:38,1958.12,1958.57,1954.8,1955.21,395
2026-06-17 11:08:38,1955.21,1955.21,1955.2,1955.2,217
2026-06-17 11:09:38,1955.2,1955.33,1954.02,1954.21,717
2026-06-17 11:10:38,1954.21,1954.37,1953.23,1953.36,755
2026-06-17 11:11:38,1953.36,1953.65,1951.38,1951.68,506
2026-06-17 11:12:38,1951.68,1951.68,1950.74,1950.87,356
2026-06-17 11:13:38,1950.87,1953.17,1950.66,1952.82,552
2026-06-17 11:14:38,1952.82,1953.03,1952.81,1953.02,816
2026-06-17 11:15:38,1953.02,1953.04,1951.73,1951.84,518
2026-06-17 11:16:38,1951.84,1951.86,1951.66,1951.68,229
2026-06-17 11:17:38,1951.68,1952.61,1951.55,1952.58,634
2026-06-17 11:18:38,1952.58,1952.63,1952.58,1952.62,947
2026-06-17 11:19:38,1952.62,1953.71,1952.47,1953.66,802
2026-06-17 11:20:38,1953.66,1954.07,1953.63,1954.04,692
2026-06-17 11:21:38,1954.04,1954.31,1954.03,1954.3,697
2026-06-17 11:22:38,1954.3,1954.31,1953.82,1953.9,881
2026-06-17 11:23:38,1953.9,1955.24,1953.84,1955.04,864
2026-06-17 11:24:38,1955.04,1955.51,1955.0,1955.5,602
2026-06-17 11:25:38,1955.5,1956.35,1955.37,1956.3,686
2026-06-17 11:26:38,1956.3,1956.37,1954.77,1954.81,666
2026-06-17 11:27:38,1954.81,1954.89,1953.53,1953.6,197
2026-06-17 11:28:38,1953.6,1953.62,1953.42,1953.44,617
2026-06-17 11:29:38,1953.44,1953.45,1953.3,1953.32,708
2026-06-17 11:30:38,1953.32,1953.48,1953.29,1953.46,686
2026-06-17 11:31:38,1953.46,1953.8,1953.4,1953.76,724
2026-06-17 11:32:38,1953.76,1953.83,1953.15,1953.21,881
2026-06-17 11:33:38,1953.21,1953.3,1952.43,1952.53,798
2026-06-17 11:34:38,1952.53,1952.74,1952.5,1952.73,366
2026-06-17 11:35:38,1952.73,1952.83,1951.94,1951.99,108
2026-06-17 11:36:38,1951.99,1952.87,1951.97,1952.77,693
2026-06-17 11:37:38,1952.77,1953.52,1952.65,1953.47,808
2026-06-17 11:38:38,1953.47,1953.48,1952.87,1952.91,403
2026-06-17 11:39:38,1952.91,1952.97,1952.46,1952.51,978
2026-06-17 11:40:38,1952.51,1954.12,1952.39,1953.86,751
2026-06-17 11:41:38,1953.86,1953.88,1953.69,1953.7,252
2026-06-17 11:42:38,1953.7,1953.74,1953.27,1953.32,547
2026-06-17 11:43:38,1953.32,1953.4,1952.75,1952.84,656
2026-06-17 11:44:38,1952.84,1953.09,1952.83,1953.05,817
2026-06-17 11:45:38,1953.05,1953.06,1952.82,1952.84,371
2026-06-17 11:46:38,1952.84,1952.96,1951.86,1951.93,874
2026-06-17 11:47:38,1951.93,1952.0,1950.54,1950.74,447
2026-06-17 11:48:38,1950.74,1951.39,1950.67,1951.33,413
2026-06-17 11:49:38,1951.33,1951.34,1951.12,1951.13,155
2026-06-17 11:50:38,1951.13,1951.24,1949.22,1949.33,965
2026-06-17 11:51:38,1949.33,1950.69,1949.3,1950.68,833
2026-06-17 11:52:38,1950.68,1951.16,1950.66,1951.11,464
2026-06-17 11:53:38,1951.11,1952.32,1950.97,1952.31,745
2026-06-17 11:54:38,1952.31,1952.49,1952.28,1952.46,348
2026-06-17 11:55:38,1952.46,1953.58,1952.3,1953.44,913
2026-06-17 11:56:38,1953.44,1954.24,1953.42,1954.22,816
2026-06-17 11:57:38,1954.22,1955.46,1954.06,1955.43,103
2026-06-17 11:58:38,1955.43,1955.43,1955.06,1955.08,175
2026-06-17 11:59:38,1955.08,1955.16,1954.29,1954.31,353
2026-06-17 12:00:38,1954.31,1955.2,1954.2,1955.11,185
2026-06-17 12:01:38,1955.11,1955.59,1955.03,1955.55,992
2026-06-17 12:02:38,1955.55,1955.57,1955.36,1955.37,811
2026-06-17 12:03:38,1955.37,1955.44,1954.88,1954.92,281
2026-06-17 12:04:38,1954.92,1955.0,1954.19,1954.28,212
2026-06-17 12:05:38,1954.28,1954.35,1953.28,1953.42,742
2026-06-17 12:06:38,1953.42,1953.51,1952.73,1952.73,227
2026-06-17 12:07:38,1952.73,1952.75,1951.97,1952.03,167
2026-06-17 12:08:38,1952.03,1952.16,1951.05,1951.18,616
2026-06-17 12:09:38,1951.18,1952.09,1951.13,1952.0,530
2026-06-17 12:10:38,1952.0,1952.55,1951.96,1952.49,936
2026-06-17 12:11:38,1952.49,1952.59,1951.57,1951.68,226
2026-06-17 12:12:38,1951.68,1952.54,1951.54,1952.49,610
2026-06-17 12:13:38,1952.49,1952.52,1952.09,1952.13,400
2026-06-17 12:14:38,1952.13,1952.16,1951.86,1951.86,230
2026-06-17 12:15:38,1951.86,1951.98,1951.17,1951.19,706
2026-06-17 12:16:38,1951.19,1951.29,1951.19,1951.29,788
2026-06-17 12:17:38,1951.29,1953.22,1951.08,1953.05,784
2026-06-17 12:18:38,1953.05,1953.06,1953.04,1953.06,810
2026-06-17 12:19:38,1953.06,1953.07,1952.94,1952.94,422
2026-06-17 12:20:38,1952.94,1953.51,1952.86,1953.46,562
2026-06-17 12:21:38,1953.46,1954.43,1953.46,1954.39,490
2026-06-17 12:22:38,1954.39,1954.4,1954.32,1954.33,513
2026-06-17 12:23:38,1954.33,1954.5,1953.16,1953.19,456
2026-06-17 12:24:38,1953.19,1954.12,1953.06,1954.01,812
2026-06-17 12:25:38,1954.01,1954.03,1953.15,1953.19,878
2026-06-17 12:26:38,1953.19,1954.76,1952.93,1954.53,168
2026-06-17 12:27:38,1954.53,1956.91,1954.26,1956.61,793
2026-06-17 12:28:38,1956.61,1957.18,1956.59,1957.14,284
2026-06-17 12:29:38,1957.14,1957.18,1956.85,1956.9,855
2026-06-17 12:30:38,1956.9,1956.93,1956.29,1956.31,273
2026-06-17 12:31:38,1956.31,1956.38,1956.3,1956.38,455
2026-06-17 12:32:38,1956.38,1956.93,1956.35,1956.85,453
2026-06-17 12:33:38,1956.85,1958.0,1956.74,1957.83,299
2026-06-17 12:34:38,1957.83,1957.86,1957.82,1957.86,646
2026-06-17 12:35:38,1957.86,1957.89,1957.6,1957.62,732
2026-06-17 12:36:38,1957.62,1959.34,1957.48,1959.09,532
2026-06-17 12:37:38,1959.09,1959.27,1958.04,1958.1,820
2026-06-17 12:38:38,1958.1,1958.17,1957.55,1957.62,943
2026-06-17 12:39:38,1957.62,1958.47,1957.52,1958.44,795
2026-06-17 12:40:38,1958.44,1958.72,1958.4,1958.71,800
2026-06-17 12:41:38,1958.71,1958.77,1958.19,1958.22,765
2026-06-17 12:42:38,1958.22,1959.22,1958.12,1959.14,474
2026-06-17 12:43:38,1959.14,1959.14,1958.76,1958.8,863
2026-06-17 12:44:38,1958.8,1958.8,1958.44,1958.45,511
2026-06-17 12:45:38,1958.45,1958.48,1957.75,1957.78,459
2026-06-17 12:46:38,1957.78,1958.3,1957.75,1958.28,755
2026-06-17 12:47:38,1958.28,1958.37,1957.51,1957.58,941
2026-06-17 12:48:38,1957.58,1957.8,1957.55,1957.79,757
2026-06-17 12:49:38,1957.79,1958.06,1957.76,1958.04,231
2026-06-17 12:50:38,1958.04,1958.05,1957.88,1957.9,387
2026-06-17 12:51:38,1957.9,1958.19,1955.4,1955.62,104
